,iquitos, 4S, 73W, air_temperature, dew_point_temperature,relative_humidity, specific_humidity,Unnamed: 7
516,1980,5,30,295.78,294.33,92.72,15.82, 
517,1980,5,31,298.03,295.7,87.3,17.31, 
518,1980,6,1,298.37,295.5,87.6,17.02, 
519,1980,6,2,296.02,295.3,96.12,16.86, 
520,1980,6,3,297.16,296.32,95.58,17.84, 
521,1980,6,4,296.79,296.6,99.12,18.13, 
522,1980,6,5,295.85,295.23,96.68,16.73, 
523,1980,6,6,296.48,295.85,96.7,17.4, 
524,1980,6,7,296.84,296.62,98.85,18.18, 
525,1980,6,8,296.71,296.45,98.67,18.01, 
526,1980,6,9,297.3,294.15,86.57,15.67, 
527,1980,6,10,296.58,295.05,91.28,16.64, 
528,1980,6,11,295.93,295.85,99.6,17.3, 
529,1980,6,12,295.35,293.88,92.1,15.35, 
530,1980,6,13,296.25,294.05,89.05,15.56, 
531,1980,6,14,297.4,294.95,88.15,16.39, 
532,1980,6,15,296.51,295.92,96.72,17.36, 
533,1980,6,16,295.67,295.32,98.18,16.76, 
534,1980,6,17,295.75,294.2,92.15,15.65, 
535,1980,6,18,297.31,293.4,83.12,14.89, 
536,1980,6,19,297.71,292.78,77.7,14.35, 
537,1980,6,20,296.92,296.4,97.02,17.91, 
538,1980,6,21,296.32,295.98,98.15,17.46, 
539,1980,6,22,296.59,294.6,90.13,16.03, 
540,1980,6,23,296.19,293.9,88.52,15.33, 
541,1980,6,24,296.3,293.9,88.8,15.36, 
542,1980,6,25,297.01,294.53,87.1,16.06, 
543,1980,6,26,297.2,295.45,90.8,16.89, 
544,1980,6,27,297.38,295.42,90.35,16.87, 
545,1980,6,28,295.91,295.08,95.68,16.56, 
546,1980,6,29,297.5,293.98,84.62,15.42, 
547,1980,6,30,297.07,292.15,77.38,13.79, 
548,1980,7,1,297.12,295.2,89.12,16.69, 
549,1980,7,2,295.43,295.08,98.05,16.48, 
550,1980,7,3,293.83,293.7,99.53,15.13, 
551,1980,7,4,294.04,293.52,97.05,14.95, 
552,1980,7,5,295.66,293.4,88.75,14.79, 
553,1980,7,6,296.02,293.92,88.87,15.36, 
554,1980,7,7,296.01,293.15,85.82,14.66, 
555,1980,7,8,295.31,292.58,85.65,14.11, 
556,1980,7,9,295.46,294.53,95,16, 
557,1980,7,10,294.09,293.75,98.15,15.2, 
558,1980,7,11,295.88,292.98,86.9,14.5, 
559,1980,7,12,295.35,295,97.88,16.4, 
560,1980,7,13,295.91,294.08,90.88,15.5, 
561,1980,7,14,295.92,293.83,88.8,15.27, 
562,1980,7,15,296.64,295.08,91.78,16.52, 
563,1980,7,16,296.3,294.3,89.9,15.69, 
564,1980,7,17,297.86,292.98,77.12,14.5, 
565,1980,7,18,297.96,293.42,79.65,14.87, 
566,1980,7,19,297.17,294.98,89.3,16.41, 
567,1980,7,20,296.98,295.22,90.4,16.73, 
568,1980,7,21,296.96,295.9,94.18,17.36, 
569,1980,7,22,296.87,294.9,90.57,16.32, 
570,1980,7,23,295.96,295.23,95.72,16.66, 
571,1980,7,24,297.28,293.58,84.97,15.06, 
572,1980,7,25,297.82,291.6,70.72,13.33, 
573,1980,7,26,296.68,293.92,84.88,15.47, 
574,1980,7,27,298.74,293.62,77.35,15.14, 
575,1980,7,28,296.95,296.38,96.5,17.9, 
576,1980,7,29,297.96,293.88,83.33,15.37, 
577,1980,7,30,297.45,294.1,81.85,15.77, 
578,1980,7,31,296.82,296.08,95.9,17.56, 
579,1980,8,1,296.75,294.79,90.07,16.21, 
580,1980,8,2,296.28,293.38,85.53,14.82, 
581,1980,8,3,297.87,292.4,75.1,14, 
582,1980,8,4,298.75,290.95,65.8,12.79, 
583,1980,8,5,298.3,291.4,66.03,13.24, 
584,1980,8,6,298.18,293.65,76.85,15.16, 
585,1980,8,7,296.69,294.65,88.82,16.13, 
586,1980,8,8,297.8,296.15,91.05,17.69, 
587,1980,8,9,296.63,294.77,90.98,16.27, 
588,1980,8,10,296.44,293,82.4,14.54, 
589,1980,8,11,297.25,294.23,84.1,15.71, 
590,1980,8,12,297.55,295.22,87.38,16.74, 
591,1980,8,13,297.1,295.7,92.97,17.22, 
592,1980,8,14,296.96,295.3,91.4,16.84, 
593,1980,8,15,296.87,295.62,93.45,17.09, 
594,1980,8,16,298.42,294.23,80.62,15.71, 
595,1980,8,17,297.82,294.03,80.62,15.44, 
596,1980,8,18,298.49,293.78,78.63,15.22, 
597,1980,8,19,297.94,294.5,82.88,15.92, 
598,1980,8,20,297.55,293.85,83.55,15.39, 
599,1980,8,21,298.72,292,69.8,13.62, 
600,1980,8,22,297.66,292.8,74.57,14.42, 
601,1980,8,23,295.3,293.73,91.28,15.17, 
602,1980,8,24,295.73,293.15,86.28,14.63, 
603,1980,8,25,297.55,292.98,80.45,14.53, 
604,1980,8,26,298.72,291.93,67,13.64, 
605,1980,8,27,299.3,293.45,70.4,14.97, 
606,1980,8,28,296.92,294.75,89.6,16.15, 
607,1980,8,29,297.71,292.45,76.45,14.04, 
608,1980,8,30,301,290.8,56.83,12.63, 
609,1980,8,31,300.62,292.6,63.1,14.15, 
610,1980,9,1,296.9,295.2,90.8,16.65, 
611,1980,9,2,298.4,292.6,74.2,14.18, 
612,1980,9,3,298.26,292.7,71.38,14.33, 
613,1980,9,4,299.67,293.8,73.02,15.31, 
614,1980,9,5,298.68,294.25,78.07,15.73, 
615,1980,9,6,299.66,293.1,73.2,14.68, 
616,1980,9,7,300.22,293.05,66.15,14.61, 
617,1980,9,8,299.01,292.99,71,14.52, 
618,1980,9,9,300.17,292.2,67.4,13.85, 
619,1980,9,10,297.7,295.55,88.47,17.05, 
620,1980,9,11,295.06,294.58,97.25,16.01, 
621,1980,9,12,296.88,293.4,83.03,14.93, 
622,1980,9,13,299.82,292.12,64.2,13.79, 
623,1980,9,14,299.99,291.55,64.1,13.33, 
624,1980,9,15,301.04,292.25,61.67,13.98, 
625,1980,9,16,298.44,293.95,76.35,15.5, 
626,1980,9,17,295.86,292.85,86.3,14.46, 
627,1980,9,18,296.75,290.68,71.6,12.58, 
628,1980,9,19,299.8,292.35,66.75,13.99, 
629,1980,9,20,300.46,293.53,66.38,15.11, 
630,1980,9,21,299.17,293.25,72.2,14.81, 
631,1980,9,22,298.34,294.1,77.47,15.56, 
632,1980,9,23,296.38,295.1,92.85,16.54, 
633,1980,9,24,297.21,293.85,84.58,15.32, 
634,1980,9,25,298.26,293.2,75.82,14.74, 
635,1980,9,26,299.37,292.05,66.4,13.73, 
636,1980,9,27,300.62,293.23,64.82,14.78, 
637,1980,9,28,300.42,293.48,68.78,15.02, 
638,1980,9,29,301.87,292.92,59.47,14.56, 
639,1980,9,30,301.64,293.62,63.75,15.2, 
640,1980,10,1,300.98,294.15,68.5,15.64, 
641,1980,10,2,299.44,295.52,79.82,17.06, 
642,1980,10,3,298.88,295.45,84.6,16.99, 
643,1980,10,4,298.96,295.5,81.9,17.17, 
644,1980,10,5,297.24,295.38,90.05,17.01, 
645,1980,10,6,296.57,296.23,98.18,17.77, 
646,1980,10,7,296.5,294.92,91.85,16.36, 
647,1980,10,8,297.41,294.62,86,16.12, 
648,1980,10,9,296.98,296.45,97.05,18, 
649,1980,10,10,297.11,295.38,91.15,16.83, 
650,1980,10,11,299.8,293.12,70.65,14.72, 
651,1980,10,12,299.23,293.9,72.45,15.37, 
652,1980,10,13,298.03,294,79.72,15.48, 
653,1980,10,14,299.15,292.98,71.43,14.55, 
654,1980,10,15,299.18,294.77,78.57,16.24, 
655,1980,10,16,298.23,296.21,89,17.82, 
656,1980,10,17,297.62,296.14,92.1,17.73, 
657,1980,10,18,297.96,296.07,90.4,17.62, 
658,1980,10,19,297.93,295.67,89.25,17.19, 
659,1980,10,20,296.08,295.38,96.25,16.86, 
660,1980,10,21,298.56,294,79.15,15.47, 
661,1980,10,22,298.79,295.38,83.25,16.86, 
662,1980,10,23,299.04,295.54,82.65,17.12, 
663,1980,10,24,297.52,296.77,95.9,18.42, 
664,1980,10,25,297.8,296.72,94.2,18.27, 
665,1980,10,26,298.83,295.47,83.88,16.95, 
666,1980,10,27,297.48,296.64,95.27,18.26, 
667,1980,10,28,298.96,295.69,85.12,17.2, 
668,1980,10,29,298.13,296.64,91.72,18.3, 
669,1980,10,30,299.01,296.89,88.92,18.51, 
670,1980,10,31,299.54,296.64,85.5,18.23, 
671,1980,11,1,297.96,296.39,91.43,17.97, 
672,1980,11,2,298.25,295.93,89.18,17.43, 
673,1980,11,3,299.58,293.81,74.5,15.3, 
674,1980,11,4,299.9,294.79,73.68,16.37, 
675,1980,11,5,301.11,294.44,71.8,16.02, 
676,1980,11,6,302.08,294.53,64.43,16.09, 
677,1980,11,7,301.3,295.01,70.27,16.59, 
678,1980,11,8,301.18,293.69,67.25,15.33, 
679,1980,11,9,301.55,293.01,62.2,14.65, 
680,1980,11,10,300.63,295.65,75.12,17.33, 
681,1980,11,11,297.87,297.24,96.38,18.98, 
682,1980,11,12,298.29,297.31,94.68,19.01, 
683,1980,11,13,297.03,296.49,97.03,18.03, 
684,1980,11,14,297.07,295.12,90.65,16.59, 
685,1980,11,15,297.91,294.8,84.98,16.3, 
686,1980,11,16,298.57,294.3,78.67,15.83, 
687,1980,11,17,299.29,294.43,77.37,15.97, 
688,1980,11,18,297.53,295.85,90.62,17.45, 
689,1980,11,19,297.38,296.41,94.93,18.04, 
690,1980,11,20,297.27,296.47,95.68,18.06, 
691,1980,11,21,296.77,295.65,93.68,17.22, 
692,1980,11,22,297.05,296.74,98.33,18.36, 
693,1980,11,23,297.49,296.73,95.93,18.39, 
694,1980,11,24,298,296.88,93.88,18.57, 
695,1980,11,25,298.5,296.23,89.45,17.81, 
696,1980,11,26,297.36,296.86,97.25,18.55, 
697,1980,11,27,297.45,297.09,98.12,18.8, 
698,1980,11,28,297.93,297.01,95.1,18.67, 
699,1980,11,29,296.48,296.38,99.52,17.94, 
700,1980,11,30,297.35,295.01,87.73,16.61, 
701,1980,12,1,298.5,296.92,92.15,18.64, 
702,1980,12,2,299.05,295.31,83.5,16.85, 
703,1980,12,3,298.98,294.94,80.35,16.47, 
704,1980,12,4,298.73,296.17,86.65,17.81, 
705,1980,12,5,295.89,295.2,96.25,16.75, 
706,1980,12,6,297.46,294.48,84.28,16.05, 
707,1980,12,7,297.34,296.83,97.18,18.46, 
708,1980,12,8,297.56,296.35,93.88,17.95, 
709,1980,12,9,298.95,295.95,84.95,17.48, 
710,1980,12,10,298.08,296.82,93.55,18.45, 
711,1980,12,11,298.76,295.74,86.45,17.29, 
712,1980,12,12,299.51,295.55,82.07,17.11, 
713,1980,12,13,299.08,296.29,86.68,17.87, 
714,1980,12,14,299.29,294.95,81.62,16.52, 
715,1980,12,15,299.89,295.81,81.93,17.41, 
716,1980,12,16,299.79,295.43,80.2,17, 
717,1980,12,17,299.5,296.07,85.25,17.67, 
718,1980,12,18,299.4,296.32,86.55,17.95, 
719,1980,12,19,300.14,293.86,72.45,15.44, 
720,1980,12,20,301.04,293.52,65.73,15.11, 
721,1980,12,21,300.19,293.86,70,15.45, 
722,1980,12,22,297.04,295.93,93.73,17.46, 
723,1980,12,23,297.03,294.6,88.57,16.1, 
724,1980,12,24,297,296.47,97.22,18.1, 
725,1980,12,25,297.36,296.88,97.3,18.75, 
726,1980,12,26,298.31,297.11,93.65,18.84, 
727,1980,12,27,297.37,295.72,91.13,17.35, 
728,1980,12,28,298.55,296.09,88.48,17.68, 
729,1980,12,29,297.89,295.17,87.62,16.69, 
730,1980,12,30,298.85,294.53,81.5,16.11, 
731,1980,12,31,298.74,296.04,87.17,17.62, 
732,1981,1,1,298.62,295.48,84.15,17, 
733,1981,1,2,299.02,295.55,84.93,17.12, 
734,1981,1,3,299.05,295.08,82.75,16.68, 
735,1981,1,4,298.14,296.02,88.35,17.73, 
736,1981,1,5,298.29,297.27,94.33,19.03, 
737,1981,1,6,297.24,296.82,97.75,18.48, 
738,1981,1,7,297.11,296.16,94.88,17.69, 
739,1981,1,8,296.78,296.23,97.15,17.87, 
740,1981,1,9,296.68,296.39,98.52,17.96, 
741,1981,1,10,297.11,295.3,90.6,16.82, 
742,1981,1,11,299.23,294.92,80.4,16.49, 
743,1981,1,12,300.07,294.04,72.35,15.58, 
744,1981,1,13,299.95,294.92,77.77,16.51, 
745,1981,1,14,299.32,295.52,83.53,17.08, 
746,1981,1,15,299.28,295.39,84.5,16.95, 
747,1981,1,16,299.71,294.61,77.88,16.15, 
748,1981,1,17,300.34,295.2,78.2,16.83, 
749,1981,1,18,299.74,295.6,82.43,17.21, 
750,1981,1,19,298.53,294.74,82.23,16.24, 
751,1981,1,20,297.5,296.8,96.07,18.45, 
752,1981,1,21,297.35,295.92,92.3,17.51, 
753,1981,1,22,299.5,294.59,78.8,16.19, 
754,1981,1,23,300.1,292.46,66.62,14.17, 
755,1981,1,24,300.09,290.78,58.65,12.7, 
756,1981,1,25,301.58,291.88,58.72,13.64, 
757,1981,1,26,299.1,294.02,74.53,15.54, 
758,1981,1,27,297.32,296.39,94.62,18.03, 
759,1981,1,28,298.33,294.24,81.05,15.76, 
760,1981,1,29,297.57,293.61,79.65,15.13, 
761,1981,1,30,297.78,294.26,83.48,15.73, 
762,1981,1,31,296.49,295.4,94.05,16.91, 
763,1981,2,1,296.5,295.64,95.22,17.17, 
764,1981,2,2,296.84,295.62,93.52,17.15, 
765,1981,2,3,296.14,295.98,99.25,17.5, 
766,1981,2,4,295.41,295.3,99.47,16.78, 
767,1981,2,5,295.46,295.07,97.82,16.56, 
768,1981,2,6,296.66,294.22,88.82,15.68, 
769,1981,2,7,297.51,295.08,88.68,16.56, 
770,1981,2,8,296.91,296.46,97.55,18.08, 
771,1981,2,9,297.34,297.05,98.45,18.68, 
772,1981,2,10,296.76,295.2,92.07,16.68, 
773,1981,2,11,298.1,294.56,83.13,16.07, 
774,1981,2,12,299.04,294.95,83.58,16.48, 
775,1981,2,13,299.63,295.28,81.92,16.88, 
776,1981,2,14,300.12,295.54,79.47,17.1, 
777,1981,2,15,297.69,297.38,98.3,19.13, 
778,1981,2,16,297.62,297.33,98.5,19.07, 
779,1981,2,17,297.65,297.27,97.95,18.99, 
780,1981,2,18,295.73,295.62,99.5,17.14, 
781,1981,2,19,296.26,295.58,96.38,17.16, 
782,1981,2,20,297.02,296.14,95.18,17.69, 
783,1981,2,21,296.83,295.74,94.15,17.24, 
784,1981,2,22,295.8,295.75,99.78,17.28, 
785,1981,2,23,296.72,296.17,96.92,17.84, 
786,1981,2,24,297.01,296.9,99.48,18.55, 
787,1981,2,25,295.85,295.74,99.55,17.27, 
788,1981,2,26,295.49,295.02,97.25,16.52, 
789,1981,2,27,297,295.68,93.22,17.23, 
790,1981,2,28,296.49,296.34,99.25,17.9, 
791,1981,3,1,295.66,295.54,99.4,17.02, 
792,1981,3,2,296.79,294.9,90.8,16.38, 
793,1981,3,3,297.74,295.44,88.45,16.95, 
794,1981,3,4,297.86,295.53,87.35,17.03, 
795,1981,3,5,298.6,295.46,84,17.01, 
796,1981,3,6,297.89,297.62,98.75,19.44, 
797,1981,3,7,297.45,297.17,98.62,18.86, 
798,1981,3,8,297.6,297.05,96.97,18.77, 
799,1981,3,9,297.19,297.1,99.78,18.76, 
800,1981,3,10,297,296.53,97.38,18.11, 
801,1981,3,11,297.3,296.58,96.12,18.18, 
802,1981,3,12,297.53,296.47,94.4,18.01, 
803,1981,3,13,296.55,296.25,98.3,17.87, 
804,1981,3,14,298.84,296.4,88.62,17.98, 
805,1981,3,15,299.23,296.23,85.53,17.8, 
806,1981,3,16,298.43,296.98,92.58,18.64, 
807,1981,3,17,298.38,296.86,91.95,18.5, 
808,1981,3,18,298.14,297.2,94.9,18.96, 
809,1981,3,19,298.19,296.8,92.93,18.44, 
810,1981,3,20,299.97,295.55,82.08,17.16, 
811,1981,3,21,299.27,296.27,84.88,17.89, 
812,1981,3,22,298.39,295.85,87.15,17.38, 
813,1981,3,23,297.65,297.17,97.23,18.83, 
814,1981,3,24,298.69,294.47,82.8,16.01, 
815,1981,3,25,300.19,295.42,81,16.99, 
816,1981,3,26,298.41,296.6,90.6,18.22, 
817,1981,3,27,298.5,296.55,90.22,18.08, 
818,1981,3,28,297.59,295.92,91,17.5, 
819,1981,3,29,296.85,296.23,96.47,17.77, 
820,1981,3,30,296.82,294.35,86.82,15.81, 
821,1981,3,31,296.05,294.88,93.25,16.34, 
822,1981,4,1,298.59,293.6,77.62,15.1, 
823,1981,4,2,297.84,296.55,93.28,18.13, 
824,1981,4,3,298.22,296.77,92.6,18.43, 
825,1981,4,4,298.45,297.12,93.3,18.85, 
826,1981,4,5,297.68,297.3,97.85,18.96, 
827,1981,4,6,296.17,295.98,99.03,17.52, 
828,1981,4,7,296.35,294.78,92.12,16.26, 
829,1981,4,8,297.15,296.23,95.1,17.8, 
830,1981,4,9,296.75,296.6,99.05,18.15, 
831,1981,4,10,296.24,295.85,97.53,17.33, 
832,1981,4,11,296.93,296.7,98.62,18.28, 
833,1981,4,12,296.85,296.55,98.48,18.17, 
834,1981,4,13,297.29,296.8,97.28,18.41, 
835,1981,4,14,297.46,295.15,89.4,16.66, 
836,1981,4,15,297.16,295.07,89.85,16.64, 
837,1981,4,16,297.33,296.98,98.12,18.65, 
838,1981,4,17,297.24,296.92,98.43,18.59, 
839,1981,4,18,296.25,294.12,89.25,15.6, 
840,1981,4,19,296.31,295.6,96.4,17.21, 
841,1981,4,20,297.2,295.67,92.57,17.22, 
842,1981,4,21,297.29,296.65,96.5,18.24, 
843,1981,4,22,296.78,296.38,97.97,17.93, 
844,1981,4,23,296.92,295.15,91.4,16.65, 
845,1981,4,24,296.85,295.38,92.18,17.04, 
846,1981,4,25,297.38,296.8,96.75,18.56, 
847,1981,4,26,298.25,297.9,97.93,19.68, 
848,1981,4,27,298.08,297.33,95.93,19.03, 
849,1981,4,28,298.73,296.12,86.78,17.66, 
850,1981,4,29,298.2,297.17,94.22,18.85, 
851,1981,4,30,297.52,297.33,99.1,19.02, 
852,1981,5,1,297.71,295.43,89.5,16.96, 
853,1981,5,2,297.86,294.67,86.1,16.17, 
854,1981,5,3,299.38,295.15,79.6,16.7, 
855,1981,5,4,298.62,295.9,85.68,17.48, 
856,1981,5,5,298.15,297.65,97,19.39, 
857,1981,5,6,297.76,297.42,98.27,19.16, 
858,1981,5,7,297.14,296.95,99.22,18.61, 
859,1981,5,8,296.62,295.48,94.05,16.96, 
860,1981,5,9,295.14,294.98,99.15,16.46, 
861,1981,5,10,295.57,294.4,93.95,15.92, 
862,1981,5,11,296.86,294.25,87.48,15.77, 
863,1981,5,12,298.61,294.38,79.83,15.84, 
864,1981,5,13,297.34,294.83,88.53,16.33, 
865,1981,5,14,297.55,294.72,86.15,16.21, 
866,1981,5,15,297.12,295.88,93.28,17.46, 
867,1981,5,16,297.23,296.85,98.1,18.54, 
868,1981,5,17,296.58,296.25,97.92,17.85, 
869,1981,5,18,298.12,295.33,87.85,16.84, 
870,1981,5,19,297.43,295.73,91.57,17.28, 
871,1981,5,20,297.22,295.65,91.67,17.13, 
872,1981,5,21,297.14,296.85,98.4,18.4, 
873,1981,5,22,297.19,296.42,95.85,17.97, 
874,1981,5,23,296.97,296.4,96.92,17.98, 
875,1981,5,24,297.05,296.42,96.73,18.04, 
876,1981,5,25,297.36,297,98.18,18.66, 
877,1981,5,26,297.38,296.42,95.02,17.96, 
878,1981,5,27,297.27,295.77,92.57,17.27, 
879,1981,5,28,297.23,295.3,90.25,16.79, 
880,1981,5,29,297.76,295.55,89.5,17.03, 
881,1981,5,30,297.53,296.62,95.18,18.23, 
882,1981,5,31,297.26,295.73,92.1,17.22, 
883,1981,6,1,299.16,295,82.33,16.54, 
884,1981,6,2,297.76,296.95,95.45,18.61, 
885,1981,6,3,296.3,296.23,99.58,17.74, 
886,1981,6,4,296.44,295.7,95.95,17.24, 
887,1981,6,5,296.53,296.1,97.75,17.65, 
888,1981,6,6,297.99,295.77,89.42,17.29, 
889,1981,6,7,297.68,295.55,88.8,17.06, 
890,1981,6,8,296.79,296.57,98.97,18.12, 
891,1981,6,9,295.23,294.12,94.15,15.59, 
892,1981,6,10,294.83,294.52,98.1,15.93, 
893,1981,6,11,295.53,294.95,96.9,16.46, 
894,1981,6,12,295.17,295.08,99.62,16.49, 
895,1981,6,13,294.83,294.45,97.95,15.91, 
896,1981,6,14,295.94,295.6,98.18,17.06, 
897,1981,6,15,295.93,295.65,98.5,17.13, 
898,1981,6,16,297.36,295.45,90.9,16.92, 
899,1981,6,17,296.61,295.65,94.75,17.12, 
900,1981,6,18,296.41,295.42,94.93,16.89, 
901,1981,6,19,295.99,295.8,98.98,17.24, 
902,1981,6,20,296.99,294.77,89.65,16.17, 
903,1981,6,21,295.66,293.33,89.1,14.78, 
904,1981,6,22,297.36,293.17,81.4,14.69, 
905,1981,6,23,296.19,294.5,90.88,15.91, 
906,1981,6,24,296.47,295.2,92.75,16.63, 
907,1981,6,25,295.98,294.85,94.05,16.25, 
908,1981,6,26,296.75,293.45,83.8,14.93, 
909,1981,6,27,296.26,294.88,92.93,16.32, 
910,1981,6,28,296.06,295.2,95.45,16.68, 
911,1981,6,29,295.95,293.1,87.3,14.6, 
912,1981,6,30,298.21,292.47,73.65,14.08, 
913,1981,7,1,297.55,294.2,84.22,15.69, 
914,1981,7,2,296.51,295.5,94.2,17.02, 
915,1981,7,3,297.75,295.65,90.15,17.16, 
916,1981,7,4,296.52,296.23,98.32,17.73, 
917,1981,7,5,296.3,294.47,91,15.9, 
918,1981,7,6,295.79,293.5,88.6,14.95, 
919,1981,7,7,295.91,293.3,86.22,14.74, 
920,1981,7,8,296.18,294.45,90.68,15.83, 
921,1981,7,9,295.88,293.85,90.15,15.31, 
922,1981,7,10,296.3,293.35,84.12,14.86, 
923,1981,7,11,296.43,294.65,89.85,16.07, 
924,1981,7,12,296.83,293.1,83.9,14.67, 
925,1981,7,13,295.78,294.46,92.95,15.95, 
926,1981,7,14,298.05,293.71,83,15.26, 
927,1981,7,15,297.34,293.98,82.38,15.47, 
928,1981,7,16,296.55,294.67,89.68,16.11, 
929,1981,7,17,296.22,292.98,83.5,14.52, 
930,1981,7,18,295.52,294.6,94.85,16.17, 
931,1981,7,19,295.33,292.53,87.07,14.28, 
932,1981,7,20,293.94,286.19,63,9.44, 
933,1981,7,21,291.84,285.62,72.3,9.03, 
934,1981,7,22,294.08,287.73,74.03,10.38, 
935,1981,7,23,296.96,290.5,67.4,12.53, 
936,1981,7,24,297.07,291.38,72.05,13.1, 
937,1981,7,25,296.17,290.35,73.18,12.38, 
938,1981,7,26,295.67,288.27,66.35,10.73, 
939,1981,7,27,296.18,288.65,65.65,11, 
940,1981,7,28,298.44,289.27,60.73,11.44, 
941,1981,7,29,299.02,290.5,62.42,12.44, 
942,1981,7,30,297.77,291.65,72.4,13.37, 
943,1981,7,31,297.54,292.83,76.28,14.34, 
944,1981,8,1,297.03,294.73,87.23,16.22, 
945,1981,8,2,297.84,294.15,82.3,15.58, 
946,1981,8,3,298.92,293.48,74.17,14.99, 
947,1981,8,4,295.94,293.17,84.85,14.74, 
948,1981,8,5,297.05,293.08,80.9,14.59, 
949,1981,8,6,296.68,296.2,97.35,17.74, 
950,1981,8,7,297.06,292.8,82.9,14.42, 
951,1981,8,8,297.9,294.98,85,16.56, 
952,1981,8,9,296.04,295.45,96.73,16.95, 
953,1981,8,10,296.37,293.7,87.7,15.14, 
954,1981,8,11,296.02,293.55,88.37,15, 
955,1981,8,12,296.99,293.52,81.88,15, 
956,1981,8,13,297.91,293.32,77.77,14.82, 
957,1981,8,14,299,293.08,71.42,14.57, 
958,1981,8,15,298.14,292.55,71.62,14.12, 
959,1981,8,16,298.36,290.48,68.5,12.42, 
960,1981,8,17,299.6,291.65,62.77,13.37, 
961,1981,8,18,298.79,291.45,64.88,13.17, 
962,1981,8,19,298.8,291.65,65.15,13.37, 
963,1981,8,20,297.9,292.92,74.1,14.46, 
964,1981,8,21,298.16,293.88,82.4,15.34, 
965,1981,8,22,299.69,291.17,63.82,13, 
966,1981,8,23,299.38,292.53,67.05,14.17, 
967,1981,8,24,298.3,293.95,79.97,15.45, 
968,1981,8,25,298.36,292.6,72,14.19, 
969,1981,8,26,298.02,294.38,83.8,15.86, 
970,1981,8,27,298.48,293.42,77.25,14.95, 
971,1981,8,28,298.39,293.58,77.85,15.06, 
972,1981,8,29,296.95,293.4,83.32,14.92, 
973,1981,8,30,298.83,293.2,71.9,14.77, 
974,1981,8,31,297.37,295.15,88.75,16.72, 
975,1981,9,1,297.19,293.67,84.82,15.17, 
976,1981,9,2,299.49,293.23,73.68,14.78, 
977,1981,9,3,300.14,293.55,67.72,15.12, 
978,1981,9,4,297.9,295.27,86.4,16.73, 
979,1981,9,5,296.25,293.4,86.4,14.88, 
980,1981,9,6,298.14,292.02,72.75,13.71, 
981,1981,9,7,299.7,293,69.3,14.57, 
982,1981,9,8,298.54,293.83,77.47,15.31, 
983,1981,9,9,299.44,291.3,65.98,13.14, 
984,1981,9,10,298.01,292.4,71.2,14.02, 
985,1981,9,11,296.46,289.98,70.8,12.1, 
986,1981,9,12,301.21,290.88,55.22,12.78, 
987,1981,9,13,300.28,294.33,72.68,15.99, 
988,1981,9,14,299.08,294.3,77.6,15.83, 
989,1981,9,15,297.97,296,90.12,17.51, 
990,1981,9,16,296.52,295.48,94.32,16.98, 
991,1981,9,17,298.87,293.95,77.25,15.45, 
992,1981,9,18,297.56,294.48,83.22,15.91, 
993,1981,9,19,297.88,292.25,74.97,13.91, 
994,1981,9,20,299.3,293.12,70.93,14.66, 
995,1981,9,21,297.39,295.08,88.55,16.6, 
996,1981,9,22,298.56,295.2,84.53,16.67, 
997,1981,9,23,298.12,295.92,87.93,17.4, 
998,1981,9,24,297.38,295.17,89.2,16.6, 
999,1981,9,25,298.03,295.04,85.92,16.48, 
1000,1981,9,26,299.72,293.3,72.53,14.89, 
1001,1981,9,27,300.65,292.95,64.18,14.52, 
1002,1981,9,28,300.65,293.25,65.97,14.82, 
1003,1981,9,29,300.93,292.79,65.3,14.48, 
1004,1981,9,30,296.91,293.23,80.88,14.83, 
1005,1981,10,1,295.91,294.2,90.57,15.71, 
1006,1981,10,2,298.59,292.71,76.4,14.36, 
1007,1981,10,3,300.64,292.42,62.35,14.09, 
1008,1981,10,4,301.08,293.25,63.6,14.8, 
1009,1981,10,5,298.6,295.33,84.47,16.85, 
1010,1981,10,6,299.67,294.48,75.2,16.02, 
1011,1981,10,7,300.6,294.5,72.57,16.12, 
1012,1981,10,8,298.21,295.98,87.98,17.54, 
1013,1981,10,9,297.47,296.52,94.67,18.05, 
1014,1981,10,10,297.48,295.42,89.3,16.87, 
1015,1981,10,11,299.66,292.47,71.28,14.21, 
1016,1981,10,12,301.69,291.76,58.55,13.53, 
1017,1981,10,13,301.81,294.47,64.97,16.05, 
1018,1981,10,14,299.4,296.55,84.82,18.2, 
1019,1981,10,15,298.24,296.04,89.05,17.63, 
1020,1981,10,16,300.27,294.58,75.85,16.15, 
1021,1981,10,17,298.68,296.36,87.25,18.05, 
1022,1981,10,18,298.49,295.22,86.1,16.75, 
1023,1981,10,19,300.83,293.47,68.45,15.07, 
1024,1981,10,20,300.83,291.47,59.95,13.29, 
1025,1981,10,21,300.29,292.77,65.57,14.4, 
1026,1981,10,22,300.6,292.6,62.85,14.25, 
1027,1981,10,23,300.04,293.05,68.07,14.63, 
1028,1981,10,24,299.82,294.77,76.82,16.29, 
1029,1981,10,25,299.61,294.9,79.2,16.43, 
1030,1981,10,26,299.15,293.93,76.43,15.44, 
1031,1981,10,27,300.46,293.85,72.45,15.47, 
1032,1981,10,28,300.49,293.6,66.2,15.22, 
1033,1981,10,29,300.21,294.46,73.67,16, 
