,san_juan, 18.5N, 66W, air_temperature, dew_point_temperature,relative_humidity, specific_humidity,Unnamed: 7
516,1980,5,30,299.28,296.42,84.4,17.91, 
517,1980,5,31,299.65,296.43,82.53,17.9, 
518,1980,6,1,300.09,296.25,79.7,17.74, 
519,1980,6,2,300.03,296.75,82.25,18.23, 
520,1980,6,3,300.11,296.88,82.62,18.35, 
521,1980,6,4,300.53,296.92,80.68,18.38, 
522,1980,6,5,300.7,296.67,79.15,18.15, 
523,1980,6,6,301.02,296.8,78.07,18.28, 
524,1980,6,7,300.26,296.55,80.2,17.97, 
525,1980,6,8,299.95,296.05,79.4,17.43, 
526,1980,6,9,299.35,295.95,81.8,17.41, 
527,1980,6,10,298.72,296.27,86.35,17.7, 
528,1980,6,11,298.82,296.3,85.95,17.69, 
529,1980,6,12,298.89,296.28,85.6,17.7, 
530,1980,6,13,299.19,296.38,84.62,17.82, 
531,1980,6,14,300.07,296.12,79.32,17.56, 
532,1980,6,15,299.94,297.05,84.3,18.52, 
533,1980,6,16,299.82,296.6,82.43,17.98, 
534,1980,6,17,299.47,296.67,84.85,18.11, 
535,1980,6,18,299.86,296.42,81.52,17.83, 
536,1980,6,19,300.01,296.52,81.32,17.94, 
537,1980,6,20,300.05,296.25,79.8,17.62, 
538,1980,6,21,299.77,296.35,81.68,17.74, 
539,1980,6,22,300.11,296.57,80.85,17.93, 
540,1980,6,23,300.11,296.58,81.12,17.98, 
541,1980,6,24,299.84,296.45,81.68,17.84, 
542,1980,6,25,299.52,296.33,82.93,17.74, 
543,1980,6,26,300.46,296.25,78.1,17.65, 
544,1980,6,27,299.62,297.02,85.65,18.45, 
545,1980,6,28,301.27,297.17,78.65,18.61, 
546,1980,6,29,300.56,296.85,80.23,18.27, 
547,1980,6,30,299.5,295.62,79.33,16.97, 
548,1980,7,1,299.82,296,79.68,17.38, 
549,1980,7,2,299.95,296.08,79.38,17.44, 
550,1980,7,3,299.8,295.65,78.1,17.01, 
551,1980,7,4,299.94,295.6,77.1,16.93, 
552,1980,7,5,299.17,296.72,86.22,18.11, 
553,1980,7,6,299.55,297,86.03,18.49, 
554,1980,7,7,299.61,297.12,86.25,18.6, 
555,1980,7,8,299.55,297,85.7,18.41, 
556,1980,7,9,300.51,296.4,78.38,17.84, 
557,1980,7,10,299.45,296.45,83.7,17.89, 
558,1980,7,11,300.73,297.23,81.32,18.72, 
559,1980,7,12,300.92,296.7,77.78,18.08, 
560,1980,7,13,300.81,295.38,72.3,16.74, 
561,1980,7,14,299.58,296.27,82.12,17.66, 
562,1980,7,15,300.56,296.25,77.45,17.62, 
563,1980,7,16,300.03,296.62,81.5,18.02, 
564,1980,7,17,299.5,296.88,85.5,18.33, 
565,1980,7,18,298.73,296.43,86.97,17.8, 
566,1980,7,19,299.47,296.2,82.35,17.58, 
567,1980,7,20,299.27,296,82.33,17.41, 
568,1980,7,21,299.76,296.7,83.3,18.15, 
569,1980,7,22,299.85,296.25,80.83,17.67, 
570,1980,7,23,300.12,297.75,86.83,19.31, 
571,1980,7,24,301.07,297.57,81.67,19.14, 
572,1980,7,25,301.43,296.8,76.22,18.27, 
573,1980,7,26,299.78,295.88,79.07,17.22, 
574,1980,7,27,299.92,295.45,76.55,16.81, 
575,1980,7,28,299.39,296.53,84.05,17.92, 
576,1980,7,29,300.1,296.52,80.75,17.93, 
577,1980,7,30,300.56,297.45,83.22,18.99, 
578,1980,7,31,300.97,296.92,78.68,18.37, 
579,1980,8,1,300.08,296.3,79.88,17.72, 
580,1980,8,2,300.22,296.07,78.2,17.45, 
581,1980,8,3,300.45,296.83,80.57,18.3, 
582,1980,8,4,300.01,297.35,85.4,18.91, 
583,1980,8,5,299.31,296.75,85.85,18.25, 
584,1980,8,6,300.73,295.67,74.2,17.08, 
585,1980,8,7,300.84,295.9,74.62,17.33, 
586,1980,8,8,299.14,296.67,86.38,18.16, 
587,1980,8,9,299.96,296.42,81.03,17.89, 
588,1980,8,10,298.99,296.7,87.3,18.19, 
589,1980,8,11,300.36,296.22,78.35,17.63, 
590,1980,8,12,300.99,296.72,77.9,18.2, 
591,1980,8,13,300.16,295.85,77.3,17.23, 
592,1980,8,14,299.42,297.17,87.62,18.72, 
593,1980,8,15,299.7,297.17,86,18.67, 
594,1980,8,16,300.24,296.85,81.85,18.35, 
595,1980,8,17,301.25,296.12,73.6,17.49, 
596,1980,8,18,301.02,295.97,74.1,17.36, 
597,1980,8,19,300.21,296.97,82.45,18.45, 
598,1980,8,20,300.1,297,83.35,18.53, 
599,1980,8,21,300.86,296.25,76.05,17.65, 
600,1980,8,22,301.05,296.15,74.93,17.58, 
601,1980,8,23,300.81,295.9,74.68,17.29, 
602,1980,8,24,300.51,296.67,79.6,18.1, 
603,1980,8,25,300.13,296.73,81.65,18.2, 
604,1980,8,26,299.81,297.1,85.35,18.61, 
605,1980,8,27,301.14,296.12,74.5,17.55, 
606,1980,8,28,300.95,296.65,77.53,18.1, 
607,1980,8,29,299.93,297,83.92,18.44, 
608,1980,8,30,300,296.75,82.18,18.14, 
609,1980,8,31,300.45,297.27,82.7,18.75, 
610,1980,9,1,300.98,296.77,77.95,18.23, 
611,1980,9,2,299.9,295.95,79.15,17.35, 
612,1980,9,3,300.94,296.12,75.22,17.57, 
613,1980,9,4,300.33,297.07,82.38,18.6, 
614,1980,9,5,300.38,296.9,81.35,18.39, 
615,1980,9,6,301.42,296.48,74.7,17.92, 
616,1980,9,7,301.48,296.62,74.9,18.06, 
617,1980,9,8,300.93,295.92,74.15,17.29, 
618,1980,9,9,300.54,295.95,76.15,17.38, 
619,1980,9,10,299.82,297.3,86.18,18.83, 
620,1980,9,11,300.53,296.67,79.8,18.17, 
621,1980,9,12,300.37,296.05,77.3,17.47, 
622,1980,9,13,300.01,296.98,83.6,18.47, 
623,1980,9,14,299.58,296.57,83.6,18.04, 
624,1980,9,15,300.41,295.88,76.6,17.37, 
625,1980,9,16,300.39,296.38,78.82,17.83, 
626,1980,9,17,300.66,297.34,82.22,18.9, 
627,1980,9,18,300.98,297.42,81.27,19.01, 
628,1980,9,19,301.2,296.9,77.43,18.4, 
629,1980,9,20,300.41,296.44,78.93,17.88, 
630,1980,9,21,300.44,296.05,76.97,17.48, 
631,1980,9,22,300.38,295.92,76.72,17.35, 
632,1980,9,23,300.49,296.05,76.83,17.45, 
633,1980,9,24,300.23,296.68,81.02,18.15, 
634,1980,9,25,299.94,296.43,81.15,17.88, 
635,1980,9,26,299.56,296.85,85.07,18.32, 
636,1980,9,27,300.1,297.27,84.47,18.82, 
637,1980,9,28,300.1,297.2,84.38,18.79, 
638,1980,9,29,299.96,297.12,84.7,18.73, 
639,1980,9,30,300.27,296.6,80.6,18.13, 
640,1980,10,1,300.54,296.77,79.9,18.26, 
641,1980,10,2,300.66,297.27,81.9,18.83, 
642,1980,10,3,299.73,297.1,85.62,18.63, 
643,1980,10,4,299.91,296.27,80.82,17.74, 
644,1980,10,5,299.72,296.4,82.03,17.86, 
645,1980,10,6,299.97,297,83.8,18.53, 
646,1980,10,7,299.46,296.5,83.83,17.97, 
647,1980,10,8,299.66,295.73,79.22,17.15, 
648,1980,10,9,300.38,296.58,79.65,18.03, 
649,1980,10,10,300.87,297.17,80.35,18.73, 
650,1980,10,11,301.22,296.95,77.85,18.48, 
651,1980,10,12,301.38,296.38,74.38,17.81, 
652,1980,10,13,301,296.25,75.75,17.68, 
653,1980,10,14,300.66,297.15,81.45,18.69, 
654,1980,10,15,300.18,296.74,81.65,18.24, 
655,1980,10,16,300.48,296.35,78.18,17.77, 
656,1980,10,17,300.38,297.05,82.05,18.58, 
657,1980,10,18,300.2,296.81,81.75,18.33, 
658,1980,10,19,300.1,297.28,84.6,18.85, 
659,1980,10,20,300.11,296.7,81.7,18.16, 
660,1980,10,21,299.98,296.7,82.07,18.11, 
661,1980,10,22,299.83,296.61,82.47,18.04, 
662,1980,10,23,299.23,296.36,84.32,17.79, 
663,1980,10,24,299.71,296.03,80.28,17.42, 
664,1980,10,25,300.11,295.59,76.28,16.96, 
665,1980,10,26,300.08,295.82,77.5,17.17, 
666,1980,10,27,300.34,295.4,74.38,16.74, 
667,1980,10,28,300.11,295.08,73.88,16.41, 
668,1980,10,29,299.49,295.81,80.27,17.2, 
669,1980,10,30,299.12,296.26,84.25,17.64, 
670,1980,10,31,299.35,296.19,82.78,17.59, 
671,1980,11,1,299.46,295.49,78.88,16.88, 
672,1980,11,2,299.83,295.26,76.12,16.65, 
673,1980,11,3,300.09,295.04,73.9,16.39, 
674,1980,11,4,299.64,294.95,75.4,16.31, 
675,1980,11,5,299.56,295.88,80.43,17.3, 
676,1980,11,6,300.33,295.69,75.97,17.15, 
677,1980,11,7,300.72,295.49,73.32,16.93, 
678,1980,11,8,300.67,294.18,67.62,15.6, 
679,1980,11,9,300.66,294.4,68.62,15.78, 
680,1980,11,10,300.6,294.61,69.8,16, 
681,1980,11,11,300.35,294.76,71.55,16.17, 
682,1980,11,12,300.24,295.17,73.93,16.59, 
683,1980,11,13,299.95,294.79,73.67,16.15, 
684,1980,11,14,300.11,294.58,71.85,15.94, 
685,1980,11,15,299,295.16,79.32,16.52, 
686,1980,11,16,298.94,294.95,78.73,16.34, 
687,1980,11,17,299.69,294.16,71.65,15.54, 
688,1980,11,18,299.8,295.1,75.55,16.47, 
689,1980,11,19,299.41,295.17,77.62,16.53, 
690,1980,11,20,299.46,295.27,77.92,16.61, 
691,1980,11,21,299.95,294.15,70.45,15.52, 
692,1980,11,22,300.24,294.15,69.32,15.5, 
693,1980,11,23,300.07,293.81,68.65,15.2, 
694,1980,11,24,299.71,294.7,73.93,16.05, 
695,1980,11,25,298.75,294.28,76.77,15.7, 
696,1980,11,26,298.84,293.45,72.42,14.86, 
697,1980,11,27,298.67,293.77,74.3,15.15, 
698,1980,11,28,299.15,294.55,75.88,15.9, 
699,1980,11,29,299.5,294.14,72.45,15.5, 
700,1980,11,30,299.37,293.92,72,15.31, 
701,1980,12,1,298.81,294.15,75.62,15.54, 
702,1980,12,2,299.1,294.28,74.68,15.64, 
703,1980,12,3,299.68,294.32,72.38,15.69, 
704,1980,12,4,298.84,293.96,74.45,15.38, 
705,1980,12,5,298.46,294.17,77.07,15.59, 
706,1980,12,6,297.6,294.02,80.62,15.47, 
707,1980,12,7,296.54,293.88,85.05,15.27, 
708,1980,12,8,297.78,292.72,73.53,14.2, 
709,1980,12,9,298.33,292.27,69.12,13.78, 
710,1980,12,10,298.97,293.3,70.8,14.69, 
711,1980,12,11,298.84,293.7,73.23,15.08, 
712,1980,12,12,299.1,293.95,73.23,15.33, 
713,1980,12,13,298.3,294.57,79.85,15.96, 
714,1980,12,14,298.2,294.99,82.48,16.37, 
715,1980,12,15,297.7,295.38,87.07,16.8, 
716,1980,12,16,298.44,295.28,82.68,16.67, 
717,1980,12,17,298.98,294.9,78.1,16.25, 
718,1980,12,18,299.1,294.54,75.9,15.91, 
719,1980,12,19,298.77,294.68,78.2,16.05, 
720,1980,12,20,298.85,293.54,72.4,14.96, 
721,1980,12,21,298.34,293.92,76.52,15.31, 
722,1980,12,22,298.29,293.33,73.97,14.76, 
723,1980,12,23,298.3,293.73,75.65,15.09, 
724,1980,12,24,297.54,294.71,84.3,16.07, 
725,1980,12,25,297.94,294.24,80.02,15.64, 
726,1980,12,26,297.77,293.77,78.78,15.22, 
727,1980,12,27,297.92,294.1,79.6,15.52, 
728,1980,12,28,298.41,294.08,77.38,15.51, 
729,1980,12,29,298.57,293.65,74.3,15.07, 
730,1980,12,30,297.53,294.24,81.82,15.63, 
731,1980,12,31,297.59,294.28,81.92,15.7, 
732,1981,1,1,298.06,294.27,79.75,15.64, 
733,1981,1,2,298.5,294.35,77.8,15.69, 
734,1981,1,3,297.9,294.4,80.93,15.74, 
735,1981,1,4,298.79,293.76,73.82,15.14, 
736,1981,1,5,298.26,293.75,76,15.15, 
737,1981,1,6,298.2,294.23,78.55,15.6, 
738,1981,1,7,297.72,294.58,82.7,15.95, 
739,1981,1,8,298.13,294.64,81.2,16.03, 
740,1981,1,9,298.27,294.4,79.4,15.8, 
741,1981,1,10,298.09,294,78.18,15.39, 
742,1981,1,11,297.14,293.45,79.88,14.88, 
743,1981,1,12,296.99,293.75,82.1,15.16, 
744,1981,1,13,296.99,293.14,79.27,14.62, 
745,1981,1,14,297.22,294.36,84.07,15.71, 
746,1981,1,15,298.3,294.89,81.77,16.26, 
747,1981,1,16,297.96,294.2,79.92,15.6, 
748,1981,1,17,297.88,294.12,79.95,15.53, 
749,1981,1,18,297.46,294.25,82.3,15.62, 
750,1981,1,19,295.88,292.98,83.75,14.42, 
751,1981,1,20,296.2,291.37,74.5,13.05, 
752,1981,1,21,295.58,290.26,72.38,12.22, 
753,1981,1,22,296.89,292.04,74.8,13.62, 
754,1981,1,23,297.45,292.7,74.9,14.18, 
755,1981,1,24,297.73,293.36,76.68,14.8, 
756,1981,1,25,298.18,295.23,83.65,16.59, 
757,1981,1,26,298.94,294.31,75.62,15.71, 
758,1981,1,27,297.46,294.49,83.6,15.89, 
759,1981,1,28,297.58,294.44,82.88,15.82, 
760,1981,1,29,298.55,294.56,78.62,15.89, 
761,1981,1,30,298.85,294.14,75.25,15.47, 
762,1981,1,31,298.85,293.84,73.9,15.23, 
763,1981,2,1,298.92,294.12,74.95,15.51, 
764,1981,2,2,298.39,293.99,76.75,15.34, 
765,1981,2,3,297.33,294.03,81.9,15.36, 
766,1981,2,4,297.71,292.48,72.9,13.97, 
767,1981,2,5,297.77,291.75,69.12,13.33, 
768,1981,2,6,297.81,292.18,70.88,13.69, 
769,1981,2,7,298,292.54,71.72,14.03, 
770,1981,2,8,297.59,293.79,79.43,15.17, 
771,1981,2,9,298.6,294.85,79.9,16.19, 
772,1981,2,10,298.55,294.38,77.75,15.69, 
773,1981,2,11,297.82,293.44,76.57,14.8, 
774,1981,2,12,297.1,292.43,75.05,13.89, 
775,1981,2,13,296.91,292.15,74.82,13.69, 
776,1981,2,14,297.7,293.2,76,14.63, 
777,1981,2,15,297.4,294.3,82.88,15.69, 
778,1981,2,16,296.78,294.37,86.38,15.74, 
779,1981,2,17,297.11,293.98,82.68,15.36, 
780,1981,2,18,297.25,293.18,77.95,14.59, 
781,1981,2,19,297.4,292.7,75,14.17, 
782,1981,2,20,297.75,292.67,73.32,14.17, 
783,1981,2,21,297.61,293.4,77.25,14.86, 
784,1981,2,22,297.93,293.7,77.7,15.17, 
785,1981,2,23,297.14,293.25,79,14.76, 
786,1981,2,24,296.95,291.08,69.55,12.87, 
787,1981,2,25,296.83,289.88,64.98,11.89, 
788,1981,2,26,297.01,291.55,71.43,13.2, 
789,1981,2,27,297.5,291.39,68.67,13.06, 
790,1981,2,28,297.11,291.53,70.78,13.16, 
791,1981,3,1,296.89,291.57,72.03,13.19, 
792,1981,3,2,297,292.09,74.1,13.67, 
793,1981,3,3,298.8,295.07,80.05,16.48, 
794,1981,3,4,298.59,294.24,77.08,15.65, 
795,1981,3,5,298.78,295.15,80.4,16.56, 
796,1981,3,6,299.2,295.15,78.75,16.59, 
797,1981,3,7,299.17,294.85,77.68,16.29, 
798,1981,3,8,298.18,295.02,82.57,16.39, 
799,1981,3,9,297.6,292.84,75.08,14.33, 
800,1981,3,10,296.61,291.59,73.43,13.19, 
801,1981,3,11,296.73,290.98,70.03,12.68, 
802,1981,3,12,297.83,292.16,70.78,13.69, 
803,1981,3,13,298.31,293.58,75.05,14.94, 
804,1981,3,14,298.43,294.53,79.05,15.88, 
805,1981,3,15,298.95,294.35,75.95,15.73, 
806,1981,3,16,298.12,294.62,81.1,16, 
807,1981,3,17,299.01,293.92,73.55,15.32, 
808,1981,3,18,298.29,294.25,78.35,15.64, 
809,1981,3,19,299.04,294.47,76.68,15.92, 
810,1981,3,20,299.56,294.65,74.65,16.11, 
811,1981,3,21,297.69,294.78,83.9,16.17, 
812,1981,3,22,297.59,294.2,81.5,15.55, 
813,1981,3,23,297.89,295.23,85.2,16.59, 
814,1981,3,24,299.48,295.16,77.35,16.57, 
815,1981,3,25,298.04,294.84,82.45,16.21, 
816,1981,3,26,297.98,294.05,79.02,15.44, 
817,1981,3,27,298.64,294.85,79.7,16.13, 
818,1981,3,28,298.1,294.33,79.55,15.65, 
819,1981,3,29,297.3,294.25,83.02,15.55, 
820,1981,3,30,296.93,291.7,72.7,13.28, 
821,1981,3,31,297.71,292.05,70.93,13.58, 
822,1981,4,1,297.82,293.12,75.1,14.52, 
823,1981,4,2,297.98,293.7,77.05,15.07, 
824,1981,4,3,297.71,294.08,80.12,15.44, 
825,1981,4,4,296.96,294.2,84.58,15.57, 
826,1981,4,5,297.07,293.7,81.38,15.07, 
827,1981,4,6,295.17,292.7,86.27,14.19, 
828,1981,4,7,296.93,293.65,82.12,15.17, 
829,1981,4,8,298.4,294.27,77.97,15.71, 
830,1981,4,9,297.47,294.47,83.25,15.83, 
831,1981,4,10,297.84,294.55,81.88,15.88, 
832,1981,4,11,297.84,292.95,74.28,14.39, 
833,1981,4,12,297.92,292.65,72.5,14.13, 
834,1981,4,13,298.27,292.92,72.35,14.39, 
835,1981,4,14,297.75,292.4,72,13.88, 
836,1981,4,15,297.04,293.58,81.12,14.98, 
837,1981,4,16,297.51,292.97,75.78,14.4, 
838,1981,4,17,298.13,291.92,68.5,13.5, 
839,1981,4,18,297.51,292.3,72.85,13.84, 
840,1981,4,19,297.25,291.88,72.05,13.48, 
841,1981,4,20,297.5,291.5,69.35,13.16, 
842,1981,4,21,298.34,293.2,73.15,14.65, 
843,1981,4,22,298.34,295.38,83.73,16.75, 
844,1981,4,23,298.54,295.55,83.75,17, 
845,1981,4,24,298.37,294.85,81.25,16.3, 
846,1981,4,25,299.08,295.38,80.05,16.8, 
847,1981,4,26,299.14,296.3,84.28,17.72, 
848,1981,4,27,299.46,295.95,81.2,17.37, 
849,1981,4,28,299.51,294.67,74.78,16.03, 
850,1981,4,29,299.04,294.88,77.85,16.22, 
851,1981,4,30,298.47,294.65,79.45,16.04, 
852,1981,5,1,298.52,295.25,82.32,16.69, 
853,1981,5,2,298.61,296.03,85.67,17.5, 
854,1981,5,3,298.71,296.2,86.1,17.69, 
855,1981,5,4,299.17,295.88,81.93,17.3, 
856,1981,5,5,299.03,295.5,80.75,16.89, 
857,1981,5,6,298.97,295.45,81.05,16.89, 
858,1981,5,7,299.57,296.42,83.05,17.93, 
859,1981,5,8,299.85,296.73,83.03,18.21, 
860,1981,5,9,299.14,296.45,85.3,17.95, 
861,1981,5,10,298.6,295.85,85,17.32, 
862,1981,5,11,299.33,295.7,80.73,17.17, 
863,1981,5,12,299.31,296.45,84.2,17.88, 
864,1981,5,13,299.43,295.93,81.07,17.31, 
865,1981,5,14,299.57,295.2,77.18,16.62, 
866,1981,5,15,299.89,295.3,76.12,16.71, 
867,1981,5,16,299.28,296.22,83.35,17.65, 
868,1981,5,17,299.63,296.17,81.38,17.58, 
869,1981,5,18,299.05,295.82,82.43,17.22, 
870,1981,5,19,298.61,295.55,83.45,16.97, 
871,1981,5,20,299.02,295.52,81.07,16.9, 
872,1981,5,21,298.61,296.58,88.65,18.02, 
873,1981,5,22,299.88,296.6,82.3,18.09, 
874,1981,5,23,300.17,296.8,81.82,18.29, 
875,1981,5,24,299.59,296.62,83.85,18.09, 
876,1981,5,25,299.56,296.3,82.35,17.73, 
877,1981,5,26,299.09,295.95,83.03,17.36, 
878,1981,5,27,299.37,295.65,80.25,17.04, 
879,1981,5,28,299.43,295.62,79.65,17, 
880,1981,5,29,300.22,296.1,78.35,17.49, 
881,1981,5,30,299.74,294.55,73.22,15.91, 
882,1981,5,31,298.74,295.23,81.12,16.62, 
883,1981,6,1,298.35,295.67,85.2,17.05, 
884,1981,6,2,298.32,295.5,84.45,16.86, 
885,1981,6,3,299.33,295.33,78.68,16.65, 
886,1981,6,4,299.05,295.7,81.65,17.03, 
887,1981,6,5,299.24,295.98,82.38,17.38, 
888,1981,6,6,299.26,295.8,81.5,17.2, 
889,1981,6,7,299.92,296.77,83.05,18.24, 
890,1981,6,8,300.85,296.45,77.05,17.84, 
891,1981,6,9,300.78,296.28,76.7,17.67, 
892,1981,6,10,300.79,296.02,75.22,17.34, 
893,1981,6,11,300.5,295.38,73.62,16.7, 
894,1981,6,12,299.93,295.12,75.2,16.49, 
895,1981,6,13,299.37,295.7,80.22,17.01, 
896,1981,6,14,300.53,296.07,76.88,17.42, 
897,1981,6,15,300.48,295.55,74.65,16.91, 
898,1981,6,16,300.16,294.6,71.88,15.98, 
899,1981,6,17,300.37,295.42,74.35,16.81, 
900,1981,6,18,300.34,296.73,80.73,18.21, 
901,1981,6,19,300.28,296.97,82.3,18.47, 
902,1981,6,20,300.5,296.8,80.2,18.19, 
903,1981,6,21,300.43,295.7,75.4,17.02, 
904,1981,6,22,300.09,295.62,76.55,16.99, 
905,1981,6,23,299.87,296.08,79.8,17.5, 
906,1981,6,24,299.8,296.4,81.65,17.81, 
907,1981,6,25,300.74,295.8,74.38,17.14, 
908,1981,6,26,299.74,295.85,79.3,17.22, 
909,1981,6,27,300.2,296.1,78.53,17.5, 
910,1981,6,28,299.22,296.4,84.43,17.81, 
911,1981,6,29,299.73,295.3,76.72,16.68, 
912,1981,6,30,299.51,295.42,78.18,16.8, 
913,1981,7,1,299.69,296.08,80.57,17.44, 
914,1981,7,2,300.38,295.65,75.38,17, 
915,1981,7,3,299.86,295.9,78.82,17.26, 
916,1981,7,4,300.25,295.8,76.55,17.15, 
917,1981,7,5,299.27,296.1,82.93,17.54, 
918,1981,7,6,298.72,296.48,87.25,17.84, 
919,1981,7,7,299.39,296.3,82.95,17.64, 
920,1981,7,8,299.5,295.9,80.62,17.23, 
921,1981,7,9,299.36,296.52,84.53,17.98, 
922,1981,7,10,299.93,297,84.05,18.48, 
923,1981,7,11,300.82,296.45,76.97,17.83, 
924,1981,7,12,299.51,296,81.07,17.38, 
925,1981,7,13,299.1,296.26,84.32,17.68, 
926,1981,7,14,299.06,296.71,86.8,18.15, 
927,1981,7,15,299.44,296.48,83.97,17.9, 
928,1981,7,16,300.43,295.2,72.97,16.54, 
929,1981,7,17,299.34,296.08,82.2,17.47, 
930,1981,7,18,299.75,296.88,84.27,18.33, 
931,1981,7,19,299.47,296.79,85.35,18.25, 
932,1981,7,20,299.15,296.51,85.47,17.96, 
933,1981,7,21,299.63,296.75,84.43,18.25, 
934,1981,7,22,300.17,296.98,82.77,18.44, 
935,1981,7,23,299.29,295.6,80.2,16.96, 
936,1981,7,24,298.95,296.15,84.68,17.55, 
937,1981,7,25,299.56,296.23,82.05,17.59, 
938,1981,7,26,300.65,296.05,76.15,17.4, 
939,1981,7,27,300.29,296.77,80.93,18.15, 
940,1981,7,28,299.92,297.3,85.53,18.74, 
941,1981,7,29,300.27,296.75,81.18,18.19, 
942,1981,7,30,299.89,296.75,82.88,18.17, 
943,1981,7,31,299.74,297.3,86.43,18.79, 
944,1981,8,1,299.92,297.2,85,18.66, 
945,1981,8,2,300.85,296.85,78.7,18.28, 
946,1981,8,3,300.21,295.9,77.33,17.29, 
947,1981,8,4,299.83,296.3,81.1,17.73, 
948,1981,8,5,300.36,296.58,79.85,17.98, 
949,1981,8,6,300.37,297.17,82.6,18.64, 
950,1981,8,7,300.16,295.67,76.8,17.12, 
951,1981,8,8,300.01,295.6,76.97,17.04, 
952,1981,8,9,300.52,296.17,77.3,17.6, 
953,1981,8,10,299.67,296.67,83.5,18.07, 
954,1981,8,11,299.7,296.83,84.15,18.26, 
955,1981,8,12,299.73,297.27,86.47,18.84, 
956,1981,8,13,299.21,296.8,86.62,18.26, 
957,1981,8,14,300.1,296.42,80.48,17.85, 
958,1981,8,15,299.72,296.33,81.72,17.74, 
959,1981,8,16,299.93,296.7,82.45,18.15, 
960,1981,8,17,299.63,296.42,82.68,17.88, 
961,1981,8,18,300.18,296.35,79.62,17.78, 
962,1981,8,19,299.9,296.73,82.88,18.18, 
963,1981,8,20,299.9,296.52,81.88,17.98, 
964,1981,8,21,300.41,297,81.68,18.49, 
965,1981,8,22,300.62,296.52,78.45,17.99, 
966,1981,8,23,300.08,296.62,81.43,18.1, 
967,1981,8,24,299.94,296.95,83.65,18.43, 
968,1981,8,25,300.91,297,79.42,18.5, 
969,1981,8,26,301.39,296.47,74.82,17.9, 
970,1981,8,27,301.17,296.27,74.7,17.66, 
971,1981,8,28,301.08,296.2,74.62,17.57, 
972,1981,8,29,300.77,296.55,77.8,17.97, 
973,1981,8,30,300.84,296.97,79.4,18.45, 
974,1981,8,31,300.68,296.1,76.12,17.52, 
975,1981,9,1,301.16,295.65,72.25,17.08, 
976,1981,9,2,300.89,294.8,69.88,16.24, 
977,1981,9,3,300.62,295.45,73.75,16.88, 
978,1981,9,4,300.6,295.77,75.38,17.24, 
979,1981,9,5,300.64,295.85,75.65,17.32, 
980,1981,9,6,301.07,296.15,74.8,17.65, 
981,1981,9,7,300.17,297.42,85.12,19.02, 
982,1981,9,8,300,296.77,82.55,18.28, 
983,1981,9,9,300.39,296.48,79.55,17.97, 
984,1981,9,10,301.76,297.05,75.6,18.49, 
985,1981,9,11,300.58,296.3,77.62,17.71, 
986,1981,9,12,299.76,296.25,81.07,17.68, 
987,1981,9,13,300.18,296.7,81.45,18.26, 
988,1981,9,14,300.87,297.02,79.73,18.57, 
989,1981,9,15,301.45,296.85,76.25,18.34, 
990,1981,9,16,301.6,296.3,73.18,17.74, 
991,1981,9,17,300.86,296.1,75.48,17.49, 
992,1981,9,18,300.75,296.22,76.5,17.64, 
993,1981,9,19,300.98,295.65,72.83,17.03, 
994,1981,9,20,300.17,295.83,77.25,17.26, 
995,1981,9,21,300.84,296.73,78.35,18.2, 
996,1981,9,22,300.82,296.35,76.75,17.82, 
997,1981,9,23,301.29,296.02,73.05,17.4, 
998,1981,9,24,300.8,296.48,77.45,17.91, 
999,1981,9,25,300.56,296.15,76.8,17.55, 
1000,1981,9,26,300.52,295.85,75.72,17.29, 
1001,1981,9,27,300.88,294.97,70.27,16.37, 
1002,1981,9,28,300.35,294.67,71.3,16.07, 
1003,1981,9,29,300.44,295.77,75.78,17.19, 
1004,1981,9,30,300.44,296.83,80.83,18.33, 
1005,1981,10,1,301.39,296.92,76.75,18.42, 
1006,1981,10,2,299.62,297.49,88.03,19.07, 
1007,1981,10,3,300.54,296.95,80.82,18.49, 
1008,1981,10,4,300.46,296.5,78.8,17.94, 
1009,1981,10,5,300.04,297.05,83.6,18.57, 
1010,1981,10,6,299.45,296.2,82.52,17.69, 
1011,1981,10,7,300.1,295.83,77.5,17.27, 
1012,1981,10,8,300.62,295.97,75.82,17.41, 
1013,1981,10,9,300.98,295.83,73.68,17.22, 
1014,1981,10,10,300.88,295.57,72.9,16.95, 
1015,1981,10,11,300.68,295.67,74.05,17.05, 
1016,1981,10,12,300.33,295.57,75.43,17, 
1017,1981,10,13,300.3,295.4,74.72,16.83, 
1018,1981,10,14,300.59,295.42,73.55,16.89, 
1019,1981,10,15,300.43,296.37,78.62,17.93, 
1020,1981,10,16,299.86,297.1,84.8,18.66, 
1021,1981,10,17,300,296.85,83,18.38, 
1022,1981,10,18,299.75,297.02,84.95,18.56, 
1023,1981,10,19,299.13,296.64,86.4,18.17, 
1024,1981,10,20,299.93,296.33,80.78,17.76, 
1025,1981,10,21,300.08,295.38,75.48,16.76, 
1026,1981,10,22,299.43,295.33,78.2,16.74, 
1027,1981,10,23,299.01,295.38,80.28,16.76, 
1028,1981,10,24,299.7,295.52,78.03,16.95, 
1029,1981,10,25,299.37,295.3,78.4,16.68, 
1030,1981,10,26,297.77,295.2,85.72,16.58, 
1031,1981,10,27,298.52,294.52,78.52,15.92, 
1032,1981,10,28,299.29,295.84,81.17,17.23, 
