,san_juan_persiann, 18.375N, 66.125W, precipitation_amount
1171,1986,3,16,0
1172,1986,3,17,0
1173,1986,3,18,0
1174,1986,3,19,0
1175,1986,3,20,0
1176,1986,3,21,0
1177,1986,3,22,0
1178,1986,3,23,0
1179,1986,3,24,0
1180,1986,3,25,0
1181,1986,3,26,0
1182,1986,3,27,0
1183,1986,3,28,0
1184,1986,3,29,0
1185,1986,3,30,0
1186,1986,3,31,0
1187,1986,4,1,0
1188,1986,4,2,0
1189,1986,4,3,4.42
1190,1986,4,4,0
1191,1986,4,5,26.84
1192,1986,4,6,0
1193,1986,4,7,13.5
1194,1986,4,8,21.07
1195,1986,4,9,18.59
1196,1986,4,10,0
1197,1986,4,11,0
1198,1986,4,12,0
1199,1986,4,13,0
1200,1986,4,14,0
1201,1986,4,15,0
1202,1986,4,16,8.47
1203,1986,4,17,0
1204,1986,4,18,0
1205,1986,4,19,3.96
1206,1986,4,20,6.26
1207,1986,4,21,0
1208,1986,4,22,3.76
1209,1986,4,23,0
1210,1986,4,24,0
1211,1986,4,25,0
1212,1986,4,26,0
1213,1986,4,27,0
1214,1986,4,28,22.53
1215,1986,4,29,32.62
1216,1986,4,30,16.28
1217,1986,5,1,2.62
1218,1986,5,2,29.07
1219,1986,5,3,25.58
1220,1986,5,4,2.43
1221,1986,5,5,7.55
1222,1986,5,6,2.03
1223,1986,5,7,1.61
1224,1986,5,8,2.34
1225,1986,5,9,6.77
1226,1986,5,10,17.8
1227,1986,5,11,41.16
1228,1986,5,12,9.38
1229,1986,5,13,70.8
1230,1986,5,14,14.4
1231,1986,5,15,3.59
1232,1986,5,16,0
1233,1986,5,17,2.52
1234,1986,5,18,13.59
1235,1986,5,19,0
1236,1986,5,20,11.49
1237,1986,5,21,7.21
1238,1986,5,22,7.76
1239,1986,5,23,2.74
1240,1986,5,24,3.25
1241,1986,5,25,2.32
1242,1986,5,26,3.46
1243,1986,5,27,17.84
1244,1986,5,28,4.66
1245,1986,5,29,5.06
1246,1986,5,30,3.04
1247,1986,5,31,36.5
1248,1986,6,1,10.17
1249,1986,6,2,4.62
1250,1986,6,3,10.28
1251,1986,6,4,0
1252,1986,6,5,0
1253,1986,6,6,0
1254,1986,6,7,0
1255,1986,6,8,0
1256,1986,6,9,11.13
1257,1986,6,10,21.79
1258,1986,6,11,4.09
1259,1986,6,12,3.61
1260,1986,6,13,6.65
1261,1986,6,14,3.51
1262,1986,6,15,9.66
1263,1986,6,16,1.58
1264,1986,6,17,0
1265,1986,6,18,0
1266,1986,6,19,0
1267,1986,6,20,0
1268,1986,6,21,0
1269,1986,6,22,1.52
1270,1986,6,23,0
1271,1986,6,24,0
1272,1986,6,25,0
1273,1986,6,26,3.5
1274,1986,6,27,7.29
1275,1986,6,28,0
1276,1986,6,29,0.79
1277,1986,6,30,0
1278,1986,7,1,2.6
1279,1986,7,2,0
1280,1986,7,3,0
1281,1986,7,4,0
1282,1986,7,5,0
1283,1986,7,6,14.26
1284,1986,7,7,41.34
1285,1986,7,8,12.29
1286,1986,7,9,2.87
1287,1986,7,10,3.98
1288,1986,7,11,15.86
1289,1986,7,12,9.27
1290,1986,7,13,0
1291,1986,7,14,1.3
1292,1986,7,15,1.58
1293,1986,7,16,0
1294,1986,7,17,1.31
1295,1986,7,18,0
1296,1986,7,19,0
1297,1986,7,20,11.23
1298,1986,7,21,20.61
1299,1986,7,22,0
1300,1986,7,23,0
1301,1986,7,24,32.57
1302,1986,7,25,5.11
1303,1986,7,26,1.77
1304,1986,7,27,0
1305,1986,7,28,0
1306,1986,7,29,4.15
1307,1986,7,30,12.47
1308,1986,7,31,4.22
1309,1986,8,1,0
1310,1986,8,2,0
1311,1986,8,3,0
1312,1986,8,4,0
1313,1986,8,5,3.46
1314,1986,8,6,4.19
1315,1986,8,7,19.32
1316,1986,8,8,13.82
1317,1986,8,9,0
1318,1986,8,10,0
1319,1986,8,11,15.63
1320,1986,8,12,6.57
1321,1986,8,13,32.42
1322,1986,8,14,11.42
1323,1986,8,15,0
1324,1986,8,16,0
1325,1986,8,17,0.8
1326,1986,8,18,0
1327,1986,8,19,1.4
1328,1986,8,20,0
1329,1986,8,21,0
1330,1986,8,22,0
1331,1986,8,23,4.81
1332,1986,8,24,18.83
1333,1986,8,25,6.35
1334,1986,8,26,0.79
1335,1986,8,27,0
1336,1986,8,28,30.13
1337,1986,8,29,24.11
1338,1986,8,30,2.55
1339,1986,8,31,2.2
1340,1986,9,1,8.82
1341,1986,9,2,2.36
1342,1986,9,3,2.98
1343,1986,9,4,0
1344,1986,9,5,1.86
1345,1986,9,6,1.86
1346,1986,9,7,0
1347,1986,9,8,0
1348,1986,9,9,0
1349,1986,9,10,0
1350,1986,9,11,0.59
1351,1986,9,12,7.57
1352,1986,9,13,0.81
1353,1986,9,14,0.51
1354,1986,9,15,2.75
1355,1986,9,16,2.2
1356,1986,9,17,0.65
1357,1986,9,18,0
1358,1986,9,19,0.71
1359,1986,9,20,1.77
1360,1986,9,21,12.27
1361,1986,9,22,18.63
1362,1986,9,23,3.02
1363,1986,9,24,4.97
1364,1986,9,25,7.32
1365,1986,9,26,4.59
1366,1986,9,27,2.02
1367,1986,9,28,3.21
1368,1986,9,29,3.75
1369,1986,9,30,0
1370,1986,10,1,0
1371,1986,10,2,0
1372,1986,10,3,0.62
1373,1986,10,4,0.74
1374,1986,10,5,0
1375,1986,10,6,0.68
1376,1986,10,7,2.12
1377,1986,10,8,0.63
1378,1986,10,9,9.38
1379,1986,10,10,11.71
1380,1986,10,11,1.73
1381,1986,10,12,3.78
1382,1986,10,13,1.1
1383,1986,10,14,2.33
1384,1986,10,15,0
1385,1986,10,16,4.09
1386,1986,10,17,5.73
1387,1986,10,18,8.75
1388,1986,10,19,16.36
1389,1986,10,20,9.4
1390,1986,10,21,11.72
1391,1986,10,22,32.81
1392,1986,10,23,11.23
1393,1986,10,24,18.69
1394,1986,10,25,3.99
1395,1986,10,26,0
1396,1986,10,27,7.02
1397,1986,10,28,0.79
1398,1986,10,29,1.28
1399,1986,10,30,1.58
1400,1986,10,31,0
1401,1986,11,1,0
1402,1986,11,2,0
1403,1986,11,3,0
1404,1986,11,4,12.9
1405,1986,11,5,8.64
1406,1986,11,6,14.85
1407,1986,11,7,13.79
1408,1986,11,8,80.48
1409,1986,11,9,9.67
1410,1986,11,10,0
1411,1986,11,11,6.7
1412,1986,11,12,24.79
1413,1986,11,13,10.52
1414,1986,11,14,2.32
1415,1986,11,15,1.4
1416,1986,11,16,14.73
1417,1986,11,17,16.52
1418,1986,11,18,14.85
1419,1986,11,19,14.36
1420,1986,11,20,2.84
1421,1986,11,21,0
1422,1986,11,22,0
1423,1986,11,23,0
1424,1986,11,24,0
1425,1986,11,25,2.83
1426,1986,11,26,13.33
1427,1986,11,27,0
1428,1986,11,28,0
1429,1986,11,29,0
1430,1986,11,30,0
1431,1986,12,1,0
1432,1986,12,2,11.09
1433,1986,12,3,35.06
1434,1986,12,4,0
1435,1986,12,5,0
1436,1986,12,6,0
1437,1986,12,7,0
1438,1986,12,8,13.11
1439,1986,12,9,0
1440,1986,12,10,0
1441,1986,12,11,0
1442,1986,12,12,0
1443,1986,12,13,0
1444,1986,12,14,15.89
1445,1986,12,15,0
1446,1986,12,16,0
1447,1986,12,17,0
1448,1986,12,18,0
1449,1986,12,19,0
1450,1986,12,20,0
1451,1986,12,21,0
1452,1986,12,22,0
1453,1986,12,23,0
1454,1986,12,24,0
1455,1986,12,25,0
1456,1986,12,26,0
1457,1986,12,27,0
1458,1986,12,28,0
1459,1986,12,29,0
1460,1986,12,30,0
1461,1986,12,31,0
1462,1987,1,1,0
1463,1987,1,2,0
1464,1987,1,3,0
1465,1987,1,4,0
1466,1987,1,5,0
1467,1987,1,6,0
1468,1987,1,7,0
1469,1987,1,8,0
1470,1987,1,9,0
1471,1987,1,10,0
1472,1987,1,11,0
1473,1987,1,12,0
1474,1987,1,13,0
1475,1987,1,14,0
1476,1987,1,15,0
1477,1987,1,16,0
1478,1987,1,17,0
1479,1987,1,18,0
1480,1987,1,19,0
1481,1987,1,20,0
1482,1987,1,21,0
1483,1987,1,22,0
1484,1987,1,23,0
1485,1987,1,24,6.51
1486,1987,1,25,0
1487,1987,1,26,0
1488,1987,1,27,0
1489,1987,1,28,0
1490,1987,1,29,0
1491,1987,1,30,0
1492,1987,1,31,0
1493,1987,2,1,0
1494,1987,2,2,0
1495,1987,2,3,0
1496,1987,2,4,0
1497,1987,2,5,0
1498,1987,2,6,0
1499,1987,2,7,0
1500,1987,2,8,0
1501,1987,2,9,0
1502,1987,2,10,0
1503,1987,2,11,0
1504,1987,2,12,0
1505,1987,2,13,0
1506,1987,2,14,0
1507,1987,2,15,0
1508,1987,2,16,0
1509,1987,2,17,0
1510,1987,2,18,0
1511,1987,2,19,0
1512,1987,2,20,0
1513,1987,2,21,0
1514,1987,2,22,0
1515,1987,2,23,0
1516,1987,2,24,0
1517,1987,2,25,0
1518,1987,2,26,0
1519,1987,2,27,0
1520,1987,2,28,0
1521,1987,3,1,0
1522,1987,3,2,0
1523,1987,3,3,0
1524,1987,3,4,0
1525,1987,3,5,0
1526,1987,3,6,0
1527,1987,3,7,0
1528,1987,3,8,0
1529,1987,3,9,0
1530,1987,3,10,0
1531,1987,3,11,0
1532,1987,3,12,0
1533,1987,3,13,0
1534,1987,3,14,0
1535,1987,3,15,6.33
1536,1987,3,16,0
1537,1987,3,17,0
1538,1987,3,18,0
1539,1987,3,19,0
1540,1987,3,20,0
1541,1987,3,21,0
1542,1987,3,22,0
1543,1987,3,23,0
1544,1987,3,24,0
1545,1987,3,25,0
1546,1987,3,26,0
1547,1987,3,27,0
1548,1987,3,28,0
1549,1987,3,29,0
1550,1987,3,30,0
1551,1987,3,31,0
1552,1987,4,1,0
1553,1987,4,2,0
1554,1987,4,3,0
1555,1987,4,4,0
1556,1987,4,5,0
1557,1987,4,6,0
1558,1987,4,7,0
1559,1987,4,8,0
1560,1987,4,9,0
1561,1987,4,10,0
1562,1987,4,11,0
1563,1987,4,12,0
1564,1987,4,13,0
1565,1987,4,14,0
1566,1987,4,15,0
1567,1987,4,16,7.01
1568,1987,4,17,0
1569,1987,4,18,0
1570,1987,4,19,0
1571,1987,4,20,0
1572,1987,4,21,0
1573,1987,4,22,23.88
1574,1987,4,23,43.55
1575,1987,4,24,0
1576,1987,4,25,0
1577,1987,4,26,0
1578,1987,4,27,0
1579,1987,4,28,0
1580,1987,4,29,0
1581,1987,4,30,0
1582,1987,5,1,0
1583,1987,5,2,0
1584,1987,5,3,0
1585,1987,5,4,1.88
1586,1987,5,5,0
1587,1987,5,6,0
1588,1987,5,7,0
1589,1987,5,8,1.38
1590,1987,5,9,2.31
1591,1987,5,10,0
1592,1987,5,11,0
1593,1987,5,12,0
1594,1987,5,13,1.69
1595,1987,5,14,4.44
1596,1987,5,15,9.5
1597,1987,5,16,1.46
1598,1987,5,17,1.93
1599,1987,5,18,2.76
1600,1987,5,19,3.21
1601,1987,5,20,4.4
1602,1987,5,21,2.88
1603,1987,5,22,6.2
1604,1987,5,23,3.07
1605,1987,5,24,3.25
1606,1987,5,25,6.97
1607,1987,5,26,0
1608,1987,5,27,36.32
1609,1987,5,28,28.8
1610,1987,5,29,12.78
1611,1987,5,30,12.79
1612,1987,5,31,15.85
1613,1987,6,1,0
1614,1987,6,2,11.72
1615,1987,6,3,14.8
1616,1987,6,4,10.46
1617,1987,6,5,0.48
1618,1987,6,6,11.25
1619,1987,6,7,3.54
1620,1987,6,8,0.93
1621,1987,6,9,20.3
1622,1987,6,10,16.81
1623,1987,6,11,4.14
1624,1987,6,12,0
1625,1987,6,13,0
1626,1987,6,14,1.46
1627,1987,6,15,7.84
1628,1987,6,16,3.84
1629,1987,6,17,2.33
1630,1987,6,18,7.4
1631,1987,6,19,4.89
1632,1987,6,20,15.84
1633,1987,6,21,13.82
1634,1987,6,22,73.02
1635,1987,6,23,6.54
1636,1987,6,24,0
1637,1987,6,25,0.7
1638,1987,6,26,0.91
1639,1987,6,27,0.71
1640,1987,6,28,0
1641,1987,6,29,9.35
1642,1987,6,30,1.85
1643,1987,7,1,3.17
1644,1987,7,2,2.4
1645,1987,7,3,1.71
1646,1987,7,4,2.49
1647,1987,7,5,3.49
1648,1987,7,6,3.24
1649,1987,7,7,2.43
1650,1987,7,8,3.82
1651,1987,7,9,12.26
1652,1987,7,10,10.8
1653,1987,7,11,1.27
1654,1987,7,12,0
1655,1987,7,13,0.58
1656,1987,7,14,0
1657,1987,7,15,11.73
1658,1987,7,16,3.71
1659,1987,7,17,1.77
1660,1987,7,18,5.81
1661,1987,7,19,1.06
1662,1987,7,20,1.4
1663,1987,7,21,24.37
1664,1987,7,22,0
1665,1987,7,23,6.19
1666,1987,7,24,5.25
1667,1987,7,25,8.49
1668,1987,7,26,6.01
1669,1987,7,27,13.24
1670,1987,7,28,8.95
1671,1987,7,29,0
1672,1987,7,30,2.84
1673,1987,7,31,-9999
1674,1987,8,1,11.3
1675,1987,8,2,1.53
1676,1987,8,3,43.47
1677,1987,8,4,8.65
1678,1987,8,5,7.8
1679,1987,8,6,4.15
1680,1987,8,7,0.72
1681,1987,8,8,0
1682,1987,8,9,-9999
1683,1987,8,10,0
1684,1987,8,11,0
1685,1987,8,12,0
1686,1987,8,13,0
1687,1987,8,14,9.44
1688,1987,8,15,25.07
1689,1987,8,16,0
1690,1987,8,17,0
1691,1987,8,18,8.17
1692,1987,8,19,2.24
1693,1987,8,20,0.85
1694,1987,8,21,0
1695,1987,8,22,0
1696,1987,8,23,0
1697,1987,8,24,0
1698,1987,8,25,3.25
1699,1987,8,26,14.42
1700,1987,8,27,0.69
1701,1987,8,28,0
1702,1987,8,29,0
1703,1987,8,30,9.93
1704,1987,8,31,3.29
1705,1987,9,1,0
1706,1987,9,2,0
1707,1987,9,3,3.6
1708,1987,9,4,1.93
1709,1987,9,5,3.31
1710,1987,9,6,6.11
1711,1987,9,7,2.81
1712,1987,9,8,2.03
1713,1987,9,9,2.08
1714,1987,9,10,9.12
1715,1987,9,11,5.44
1716,1987,9,12,7.48
1717,1987,9,13,10.03
1718,1987,9,14,17.62
1719,1987,9,15,7.9
1720,1987,9,16,0.97
1721,1987,9,17,4.49
1722,1987,9,18,0.86
1723,1987,9,19,0
1724,1987,9,20,6.78
1725,1987,9,21,4.01
1726,1987,9,22,49.91
1727,1987,9,23,9.09
1728,1987,9,24,0.7
1729,1987,9,25,0
1730,1987,9,26,0
1731,1987,9,27,1.51
1732,1987,9,28,2.45
1733,1987,9,29,0
1734,1987,9,30,1.8
1735,1987,10,1,3.74
1736,1987,10,2,0
1737,1987,10,3,4.42
1738,1987,10,4,1.62
1739,1987,10,5,0
1740,1987,10,6,1.97
1741,1987,10,7,0
1742,1987,10,8,0
1743,1987,10,9,1.3
1744,1987,10,10,0
1745,1987,10,11,0
1746,1987,10,12,0
1747,1987,10,13,0
1748,1987,10,14,1.23
1749,1987,10,15,0
1750,1987,10,16,3.17
1751,1987,10,17,61.04
1752,1987,10,18,12.22
1753,1987,10,19,31.22
1754,1987,10,20,9.87
1755,1987,10,21,17.52
1756,1987,10,22,5.78
1757,1987,10,23,0
1758,1987,10,24,0
1759,1987,10,25,6.77
1760,1987,10,26,23.13
1761,1987,10,27,24.97
1762,1987,10,28,1.53
1763,1987,10,29,4.76
1764,1987,10,30,0
1765,1987,10,31,0
1766,1987,11,1,0
1767,1987,11,2,0
1768,1987,11,3,0
1769,1987,11,4,0
1770,1987,11,5,0
1771,1987,11,6,3.23
1772,1987,11,7,7.85
1773,1987,11,8,0
1774,1987,11,9,1.52
1775,1987,11,10,1.68
1776,1987,11,11,0
1777,1987,11,12,0
1778,1987,11,13,0
1779,1987,11,14,0
1780,1987,11,15,0
1781,1987,11,16,0
1782,1987,11,17,1.71
1783,1987,11,18,0
1784,1987,11,19,0
1785,1987,11,20,0
1786,1987,11,21,0
1787,1987,11,22,0
1788,1987,11,23,7.38
1789,1987,11,24,93.27
1790,1987,11,25,43.99
1791,1987,11,26,81.38
1792,1987,11,27,31.49
1793,1987,11,28,0
1794,1987,11,29,0
1795,1987,11,30,0
1796,1987,12,1,0
1797,1987,12,2,13.23
1798,1987,12,3,0
1799,1987,12,4,0
1800,1987,12,5,3
1801,1987,12,6,2.25
1802,1987,12,7,20.15
1803,1987,12,8,36.55
1804,1987,12,9,12.07
1805,1987,12,10,19.88
1806,1987,12,11,0
1807,1987,12,12,8.14
1808,1987,12,13,12.54
1809,1987,12,14,0
1810,1987,12,15,0
1811,1987,12,16,0
1812,1987,12,17,0
1813,1987,12,18,0
1814,1987,12,19,0
1815,1987,12,20,0
1816,1987,12,21,0
1817,1987,12,22,0
1818,1987,12,23,0
1819,1987,12,24,0
1820,1987,12,25,0
1821,1987,12,26,0
1822,1987,12,27,0
1823,1987,12,28,0
1824,1987,12,29,0
1825,1987,12,30,1.25
1826,1987,12,31,0
1827,1988,1,1,0
1828,1988,1,2,0
1829,1988,1,3,0
1830,1988,1,4,0
1831,1988,1,5,0
1832,1988,1,6,0
1833,1988,1,7,0
1834,1988,1,8,0
1835,1988,1,9,0
1836,1988,1,10,0
1837,1988,1,11,0
1838,1988,1,12,0
1839,1988,1,13,0
1840,1988,1,14,0
1841,1988,1,15,0
1842,1988,1,16,0
1843,1988,1,17,0
1844,1988,1,18,0
1845,1988,1,19,0
1846,1988,1,20,0
1847,1988,1,21,0
1848,1988,1,22,0
1849,1988,1,23,0
1850,1988,1,24,0
1851,1988,1,25,0
1852,1988,1,26,0
1853,1988,1,27,0
1854,1988,1,28,0
1855,1988,1,29,0
1856,1988,1,30,0
1857,1988,1,31,6.79
1858,1988,2,1,0
1859,1988,2,2,0
1860,1988,2,3,0
1861,1988,2,4,0
1862,1988,2,5,0
1863,1988,2,6,0
1864,1988,2,7,0
1865,1988,2,8,0
1866,1988,2,9,0
1867,1988,2,10,0
1868,1988,2,11,0
1869,1988,2,12,0
1870,1988,2,13,0
1871,1988,2,14,0
1872,1988,2,15,0
1873,1988,2,16,0
1874,1988,2,17,0
1875,1988,2,18,0
1876,1988,2,19,0
1877,1988,2,20,0
1878,1988,2,21,0
1879,1988,2,22,0
1880,1988,2,23,0
1881,1988,2,24,0
1882,1988,2,25,0
1883,1988,2,26,0
1884,1988,2,27,0
1885,1988,2,28,0
1886,1988,2,29,-9999
1887,1988,3,1,0
1888,1988,3,2,0
1889,1988,3,3,0
1890,1988,3,4,0
1891,1988,3,5,0
1892,1988,3,6,0
1893,1988,3,7,0
1894,1988,3,8,0
1895,1988,3,9,0
1896,1988,3,10,0
1897,1988,3,11,0
1898,1988,3,12,0
1899,1988,3,13,0
1900,1988,3,14,0
1901,1988,3,15,0
1902,1988,3,16,0
1903,1988,3,17,0
1904,1988,3,18,0
1905,1988,3,19,0
1906,1988,3,20,0
1907,1988,3,21,0
1908,1988,3,22,0
1909,1988,3,23,0
1910,1988,3,24,0
1911,1988,3,25,0
1912,1988,3,26,0
1913,1988,3,27,0
1914,1988,3,28,8.3
1915,1988,3,29,0
1916,1988,3,30,0
1917,1988,3,31,0
1918,1988,4,1,0
1919,1988,4,2,0
1920,1988,4,3,0
1921,1988,4,4,0
1922,1988,4,5,0
1923,1988,4,6,0
1924,1988,4,7,0
1925,1988,4,8,0
1926,1988,4,9,7.77
1927,1988,4,10,0
1928,1988,4,11,0
1929,1988,4,12,0
1930,1988,4,13,0
1931,1988,4,14,26.62
1932,1988,4,15,0
1933,1988,4,16,0
1934,1988,4,17,0
1935,1988,4,18,0
1936,1988,4,19,0
1937,1988,4,20,0
1938,1988,4,21,0
1939,1988,4,22,0
1940,1988,4,23,0
1941,1988,4,24,0
1942,1988,4,25,0
1943,1988,4,26,0
1944,1988,4,27,0
1945,1988,4,28,0
1946,1988,4,29,0
1947,1988,4,30,0
1948,1988,5,1,0
1949,1988,5,2,0
1950,1988,5,3,0
1951,1988,5,4,0
1952,1988,5,5,0
1953,1988,5,6,0
1954,1988,5,7,0
1955,1988,5,8,0
1956,1988,5,9,32.77
1957,1988,5,10,32.26
1958,1988,5,11,98.53
1959,1988,5,12,0
1960,1988,5,13,0
1961,1988,5,14,0
1962,1988,5,15,0
1963,1988,5,16,0
1964,1988,5,17,0
1965,1988,5,18,0
1966,1988,5,19,0
1967,1988,5,20,0
1968,1988,5,21,0
1969,1988,5,22,0
1970,1988,5,23,3.24
1971,1988,5,24,12.46
1972,1988,5,25,32.16
1973,1988,5,26,33.24
1974,1988,5,27,0
1975,1988,5,28,0
1976,1988,5,29,0
1977,1988,5,30,0
1978,1988,5,31,0
1979,1988,6,1,0
1980,1988,6,2,0
1981,1988,6,3,0
1982,1988,6,4,0
1983,1988,6,5,0
1984,1988,6,6,0
1985,1988,6,7,0
1986,1988,6,8,0
1987,1988,6,9,0
1988,1988,6,10,0
1989,1988,6,11,0
1990,1988,6,12,0
1991,1988,6,13,0
1992,1988,6,14,2.2
1993,1988,6,15,7.1
1994,1988,6,16,0
1995,1988,6,17,0
1996,1988,6,18,0
1997,1988,6,19,2.61
1998,1988,6,20,0
1999,1988,6,21,103.74
2000,1988,6,22,28.24
2001,1988,6,23,35.33
2002,1988,6,24,20.28
2003,1988,6,25,2.11
2004,1988,6,26,2.88
2005,1988,6,27,3.5
2006,1988,6,28,3.72
2007,1988,6,29,4.33
2008,1988,6,30,7.71
2009,1988,7,1,41.27
2010,1988,7,2,17.02
2011,1988,7,3,0
2012,1988,7,4,0
2013,1988,7,5,0
2014,1988,7,6,0
2015,1988,7,7,5.65
2016,1988,7,8,0.62
2017,1988,7,9,0
2018,1988,7,10,7.97
2019,1988,7,11,0
2020,1988,7,12,0
2021,1988,7,13,2.04
2022,1988,7,14,7.7
2023,1988,7,15,0
2024,1988,7,16,0
2025,1988,7,17,9.38
2026,1988,7,18,4.49
2027,1988,7,19,2.42
2028,1988,7,20,0
2029,1988,7,21,0
2030,1988,7,22,6.63
2031,1988,7,23,4.11
2032,1988,7,24,0
2033,1988,7,25,0
2034,1988,7,26,0.59
2035,1988,7,27,2.07
2036,1988,7,28,7.35
2037,1988,7,29,10.69
2038,1988,7,30,7.9
2039,1988,7,31,0.61
2040,1988,8,1,0
2041,1988,8,2,0
2042,1988,8,3,15.81
2043,1988,8,4,29.19
2044,1988,8,5,0
2045,1988,8,6,0.85
2046,1988,8,7,11.59
2047,1988,8,8,1.84
2048,1988,8,9,7.17
2049,1988,8,10,26.78
2050,1988,8,11,11.77
2051,1988,8,12,0
2052,1988,8,13,0
2053,1988,8,14,0
2054,1988,8,15,0
2055,1988,8,16,10.17
2056,1988,8,17,35.85
2057,1988,8,18,28.04
2058,1988,8,19,0
2059,1988,8,20,0
2060,1988,8,21,0
2061,1988,8,22,0
2062,1988,8,23,6.69
2063,1988,8,24,35.27
2064,1988,8,25,74.29
2065,1988,8,26,0.58
2066,1988,8,27,0
2067,1988,8,28,3.49
2068,1988,8,29,5.23
2069,1988,8,30,0.77
2070,1988,8,31,0
2071,1988,9,1,12.34
2072,1988,9,2,0
2073,1988,9,3,0
2074,1988,9,4,0
2075,1988,9,5,0
2076,1988,9,6,0
2077,1988,9,7,0
2078,1988,9,8,2.47
2079,1988,9,9,68.27
2080,1988,9,10,19.65
2081,1988,9,11,32.84
2082,1988,9,12,8.87
2083,1988,9,13,1.52
2084,1988,9,14,0
2085,1988,9,15,9.02
2086,1988,9,16,16.04
2087,1988,9,17,0
2088,1988,9,18,0.69
2089,1988,9,19,4.92
2090,1988,9,20,14.2
2091,1988,9,21,18.56
2092,1988,9,22,17.37
2093,1988,9,23,38.2
2094,1988,9,24,1.91
2095,1988,9,25,0.68
2096,1988,9,26,0.7
2097,1988,9,27,7.51
2098,1988,9,28,18.02
2099,1988,9,29,12.17
2100,1988,9,30,3.24
2101,1988,10,1,3.42
2102,1988,10,2,5.46
2103,1988,10,3,8.58
2104,1988,10,4,7.71
2105,1988,10,5,0
2106,1988,10,6,2.32
2107,1988,10,7,0
2108,1988,10,8,0
2109,1988,10,9,6.98
2110,1988,10,10,6.84
2111,1988,10,11,0
2112,1988,10,12,33.25
2113,1988,10,13,3.84
2114,1988,10,14,0
2115,1988,10,15,-9999
2116,1988,10,16,-9999
2117,1988,10,17,4.77
2118,1988,10,18,0
2119,1988,10,19,9.77
2120,1988,10,20,17.57
2121,1988,10,21,19.73
2122,1988,10,22,12.81
2123,1988,10,23,0
2124,1988,10,24,0
2125,1988,10,25,-9999
2126,1988,10,26,10.58
2127,1988,10,27,0
2128,1988,10,28,0
2129,1988,10,29,35.52
2130,1988,10,30,24.9
2131,1988,10,31,0
2132,1988,11,1,0
2133,1988,11,2,0
2134,1988,11,3,1.41
2135,1988,11,4,0
2136,1988,11,5,0
2137,1988,11,6,5.99
2138,1988,11,7,0
2139,1988,11,8,0
2140,1988,11,9,0
2141,1988,11,10,1.4
2142,1988,11,11,0
2143,1988,11,12,0
2144,1988,11,13,7.91
2145,1988,11,14,4.08
2146,1988,11,15,0
2147,1988,11,16,8.59
2148,1988,11,17,55.19
2149,1988,11,18,1.41
2150,1988,11,19,0
2151,1988,11,20,0
2152,1988,11,21,0
2153,1988,11,22,7.64
2154,1988,11,23,1.99
2155,1988,11,24,2.42
2156,1988,11,25,5.2
2157,1988,11,26,6.64
2158,1988,11,27,0
2159,1988,11,28,0
2160,1988,11,29,0
2161,1988,11,30,0
2162,1988,12,1,0
2163,1988,12,2,0
2164,1988,12,3,0
2165,1988,12,4,0
2166,1988,12,5,0
2167,1988,12,6,0
2168,1988,12,7,0
2169,1988,12,8,0
2170,1988,12,9,0
2171,1988,12,10,0
2172,1988,12,11,0
2173,1988,12,12,0
2174,1988,12,13,0
2175,1988,12,14,1.81
2176,1988,12,15,0
2177,1988,12,16,0
2178,1988,12,17,0
2179,1988,12,18,0
2180,1988,12,19,0
2181,1988,12,20,0
2182,1988,12,21,0
2183,1988,12,22,12.18
2184,1988,12,23,24.53
2185,1988,12,24,18.68
2186,1988,12,25,32.52
2187,1988,12,26,0
2188,1988,12,27,0
2189,1988,12,28,3.83
2190,1988,12,29,34.94
2191,1988,12,30,1.63
2192,1988,12,31,0
2193,1989,1,1,0
2194,1989,1,2,-9999
2195,1989,1,3,0
2196,1989,1,4,0
2197,1989,1,5,0
2198,1989,1,6,0
2199,1989,1,7,0
2200,1989,1,8,0
2201,1989,1,9,13.21
2202,1989,1,10,13.99
2203,1989,1,11,0
2204,1989,1,12,0
2205,1989,1,13,0
2206,1989,1,14,0
2207,1989,1,15,0
2208,1989,1,16,0
2209,1989,1,17,0
2210,1989,1,18,0
2211,1989,1,19,0
2212,1989,1,20,0
2213,1989,1,21,0
2214,1989,1,22,0
2215,1989,1,23,0
2216,1989,1,24,0
2217,1989,1,25,0
2218,1989,1,26,0
2219,1989,1,27,0
2220,1989,1,28,0
2221,1989,1,29,0
2222,1989,1,30,0
2223,1989,1,31,0
2224,1989,2,1,0
2225,1989,2,2,-9999
2226,1989,2,3,-9999
2227,1989,2,4,-9999
2228,1989,2,5,0
2229,1989,2,6,0
2230,1989,2,7,0
2231,1989,2,8,0
2232,1989,2,9,0
2233,1989,2,10,0
2234,1989,2,11,0
2235,1989,2,12,0
2236,1989,2,13,0
2237,1989,2,14,0
2238,1989,2,15,37.23
2239,1989,2,16,7.03
2240,1989,2,17,-9999
2241,1989,2,18,-9999
2242,1989,2,19,-9999
2243,1989,2,20,-9999
2244,1989,2,21,0
2245,1989,2,22,0
2246,1989,2,23,0
2247,1989,2,24,0
2248,1989,2,25,6.34
2249,1989,2,26,0
2250,1989,2,27,0
2251,1989,2,28,0
2252,1989,3,1,0
2253,1989,3,2,0
2254,1989,3,3,0
2255,1989,3,4,0
2256,1989,3,5,0
2257,1989,3,6,0
2258,1989,3,7,0
